lon;lat;h
29.375;86.5;21.348
30.375;86.5;21.222
31.375;86.5;21.087
32.375;86.5;20.945999
33.375;86.5;20.805
34.375;86.5;20.667
35.375;86.5;20.535
36.375;86.5;20.412001
37.375;86.5;20.298
38.375;86.5;20.193001
39.375;86.5;20.094
40.375;86.5;19.997999
41.375;86.5;19.899
42.375;86.5;19.788
43.375;86.5;19.667999
44.375;86.5;19.530001
45.375;86.5;19.377001
46.375;86.5;19.209
47.375;86.5;19.028999
48.375;86.5;18.837
49.375;86.5;18.645
50.375;86.5;18.459
51.375;86.5;18.282
52.375;86.5;18.120001
53.375;86.5;17.982
54.375;86.5;17.871
55.375;86.5;17.781
56.375;86.5;17.718
57.375;86.5;17.676001
58.375;86.5;17.652
59.375;86.5;17.639999
60.375;86.5;17.631001
61.375;86.5;17.618999
62.375;86.5;17.598
63.375;86.5;17.565001
64.375;86.5;17.511
65.375;86.5;17.433001
66.375;86.5;17.334
67.375;86.5;17.208
68.375;86.5;17.058001
69.375;86.5;16.886999
70.375;86.5;16.701
71.375;86.5;16.503
72.375;86.5;16.299
73.375;86.5;16.094999
74.375;86.5;15.894
75.375;86.5;15.702
76.375;86.5;15.522
77.375;86.5;15.354
78.375;86.5;15.198
79.375;86.5;15.051
80.375;86.5;14.91
81.375;86.5;14.769
82.375;86.5;14.628
83.375;86.5;14.481
84.375;86.5;14.328
85.375;86.5;14.166
86.375;86.5;14.001
87.375;86.5;13.839
88.375;86.5;13.68
89.375;86.5;13.53
90.375;86.5;13.401
91.375;86.5;13.29
92.375;86.5;13.2
93.375;86.5;13.134
94.375;86.5;13.083
95.375;86.5;13.041
96.375;86.5;13.002
97.375;86.5;12.957
98.375;86.5;12.894
99.375;86.5;12.807
100.375;86.5;12.69
101.375;86.5;12.543
102.375;86.5;12.366
103.375;86.5;12.165
104.375;86.5;11.949
105.375;86.5;11.724
106.375;86.5;11.508
107.375;86.5;11.307
108.375;86.5;11.133
109.375;86.5;10.995
110.375;86.5;10.899
111.375;86.5;10.842
112.375;86.5;10.821
113.375;86.5;10.833
114.375;86.5;10.863
115.375;86.5;10.899
116.375;86.5;10.926
117.375;86.5;10.932
118.375;86.5;10.899
119.375;86.5;10.821
120.375;86.5;10.689
121.375;86.5;10.503
122.375;86.5;10.269
123.375;86.5;10.005
124.375;86.5;9.72
125.375;86.5;9.447
126.375;86.5;9.207
127.375;86.5;9.024
128.375;86.5;8.928
129.375;86.5;8.934
130.375;86.5;9.048
131.375;86.5;9.276
132.375;86.5;9.603
133.375;86.5;10.008
134.375;86.5;10.458
135.375;86.5;10.917
136.375;86.5;11.346
137.375;86.5;11.703
138.375;86.5;11.955
139.375;86.5;12.075
140.375;86.5;12.048
141.375;86.5;11.874
142.375;86.5;11.565
143.375;86.5;11.145
144.375;86.5;10.644
145.375;86.5;10.098
146.375;86.5;9.552
147.375;86.5;9.036
148.375;86.5;8.583
149.375;86.5;8.211
150.375;86.5;7.932
151.375;86.5;7.743
152.375;86.5;7.641
153.375;86.5;7.602
154.375;86.5;7.614
155.375;86.5;7.65
156.375;86.5;7.695
157.375;86.5;7.731
158.375;86.5;7.755
159.375;86.5;7.761
160.375;86.5;7.752
161.375;86.5;7.74
162.375;86.5;7.728
163.375;86.5;7.731
164.375;86.5;7.758
165.375;86.5;7.815
166.375;86.5;7.902
167.375;86.5;8.022
168.375;86.5;8.163
169.375;86.5;8.325
170.375;86.5;8.496
171.375;86.5;8.664
172.375;86.5;8.826
173.375;86.5;8.976
174.375;86.5;9.105
175.375;86.5;9.219
176.375;86.5;9.315
177.375;86.5;9.396
178.375;86.5;9.468
179.375;86.5;9.534
-179.625;86.5;9.594
-178.625;86.5;9.651
-177.625;86.5;9.708
-176.625;86.5;9.762
-175.625;86.5;9.813
-174.625;86.5;9.858
-173.625;86.5;9.897
-172.625;86.5;9.927
-171.625;86.5;9.951
-170.625;86.5;9.966
-169.625;86.5;9.975
-168.625;86.5;9.978
-167.625;86.5;9.978
-166.625;86.5;9.978
-165.625;86.5;9.975
-164.625;86.5;9.975
-163.625;86.5;9.975
-162.625;86.5;9.978
-161.625;86.5;9.981
-160.625;86.5;9.984
-159.625;86.5;9.99
-158.625;86.5;9.999
-157.625;86.5;10.011
-156.625;86.5;10.032
-155.625;86.5;10.059
-154.625;86.5;10.098
-153.625;86.5;10.155
-152.625;86.5;10.23
-151.625;86.5;10.326
-150.625;86.5;10.443
-149.625;86.5;10.581
-148.625;86.5;10.737
-147.625;86.5;10.911
-146.625;86.5;11.094
-145.625;86.5;11.286
-144.625;86.5;11.475
-143.625;86.5;11.661
-142.625;86.5;11.841
-141.625;86.5;12.009
-140.625;86.5;12.162
-139.625;86.5;12.306
-138.625;86.5;12.438
-137.625;86.5;12.558
-136.625;86.5;12.675
-135.625;86.5;12.789
-134.625;86.5;12.9
-133.625;86.5;13.014
-132.625;86.5;13.134
-131.625;86.5;13.254
-130.625;86.5;13.38
-129.625;86.5;13.509
-128.625;86.5;13.638
-127.625;86.5;13.77
-126.625;86.5;13.899
-125.625;86.5;14.028
-124.625;86.5;14.154
-123.625;86.5;14.277
-122.625;86.5;14.4
-121.625;86.5;14.517
-120.625;86.5;14.631
-119.625;86.5;14.739
-118.625;86.5;14.841
-117.625;86.5;14.931
-116.625;86.5;15.012
-115.625;86.5;15.078
-114.625;86.5;15.126
-113.625;86.5;15.159
-112.625;86.5;15.177
-111.625;86.5;15.183
-110.625;86.5;15.177
-109.625;86.5;15.162
-108.625;86.5;15.147
-107.625;86.5;15.132
-106.625;86.5;15.123
-105.625;86.5;15.123
-104.625;86.5;15.138
-103.625;86.5;15.162
-102.625;86.5;15.201
-101.625;86.5;15.249
-100.625;86.5;15.309
-99.625;86.5;15.375
-98.625;86.5;15.441
-97.625;86.5;15.51
-96.625;86.5;15.573
-95.625;86.5;15.633
-94.625;86.5;15.687
-93.625;86.5;15.735
-92.625;86.5;15.78
-91.625;86.5;15.819
-90.625;86.5;15.861
-89.625;86.5;15.906
-88.625;86.5;15.96
-87.625;86.5;16.023001
-86.625;86.5;16.104
-85.625;86.5;16.197001
-84.625;86.5;16.308001
-83.625;86.5;16.434
-82.625;86.5;16.575001
-81.625;86.5;16.719
-80.625;86.5;16.868999
-79.625;86.5;17.016001
-78.625;86.5;17.153999
-77.625;86.5;17.280001
-76.625;86.5;17.391001
-75.625;86.5;17.493
-74.625;86.5;17.583
-73.625;86.5;17.67
-72.625;86.5;17.766001
-71.625;86.5;17.879999
-70.625;86.5;18.027
-69.625;86.5;18.216
-68.625;86.5;18.455999
-67.625;86.5;18.75
-66.625;86.5;19.094999
-65.625;86.5;19.485001
-64.625;86.5;19.905001
-63.625;86.5;20.337
-62.625;86.5;20.757
-61.625;86.5;21.143999
-60.625;86.5;21.474001
-59.625;86.5;21.729
-58.625;86.5;21.891001
-57.625;86.5;21.957001
-56.625;86.5;21.933001
-55.625;86.5;21.822001
-54.625;86.5;21.642
-53.625;86.5;21.42
-52.625;86.5;21.174
-51.625;86.5;20.931
-50.625;86.5;20.712
-49.625;86.5;20.538
-48.625;86.5;20.415001
-47.625;86.5;20.349001
-46.625;86.5;20.337
-45.625;86.5;20.375999
-44.625;86.5;20.454
-43.625;86.5;20.556
-42.625;86.5;20.673
-41.625;86.5;20.792999
-40.625;86.5;20.903999
-39.625;86.5;21.006001
-38.625;86.5;21.093
-37.625;86.5;21.167999
-36.625;86.5;21.231001
-35.625;86.5;21.288
-34.625;86.5;21.339001
-33.625;86.5;21.389999
-32.625;86.5;21.438
-31.625;86.5;21.483
-30.625;86.5;21.528
-29.625;86.5;21.57
-28.625;86.5;21.603001
-27.625;86.5;21.632999
-26.625;86.5;21.657
-25.625;86.5;21.674999
-24.625;86.5;21.687
-23.625;86.5;21.695999
-22.625;86.5;21.705
-21.625;86.5;21.714001
-20.625;86.5;21.719999
-19.625;86.5;21.729
-18.625;86.5;21.732
-17.625;86.5;21.735001
-16.625;86.5;21.729
-15.625;86.5;21.716999
-14.625;86.5;21.698999
-13.625;86.5;21.674999
-12.625;86.5;21.648001
-11.625;86.5;21.621
-10.625;86.5;21.603001
-9.625;86.5;21.594
-8.625;86.5;21.6
-7.625;86.5;21.627001
-6.625;86.5;21.672001
-5.625;86.5;21.738001
-4.625;86.5;21.819
-3.625;86.5;21.909
-2.625;86.5;22.002001
-1.625;86.5;22.091999
-0.625;86.5;22.17
0.375;85.5;24.384001
1.375;85.5;24.431999
2.375;85.5;24.438
3.375;85.5;24.405001
4.375;85.5;24.354
5.375;85.5;24.294001
6.375;85.5;24.249001
7.375;85.5;24.231001
8.375;85.5;24.246
9.375;85.5;24.297001
10.375;85.5;24.375
11.375;85.5;24.462
12.375;85.5;24.549
13.375;85.5;24.612
14.375;85.5;24.642
15.375;85.5;24.629999
16.375;85.5;24.576
17.375;85.5;24.489
18.375;85.5;24.378
19.375;85.5;24.257999
20.375;85.5;24.138
21.375;85.5;24.030001
22.375;85.5;23.937
23.375;85.5;23.856001
24.375;85.5;23.771999
25.375;85.5;23.679001
26.375;85.5;23.559
27.375;85.5;23.4
28.375;85.5;23.202
29.375;85.5;22.962
30.375;85.5;22.688999
31.375;85.5;22.395
32.375;85.5;22.091999
33.375;85.5;21.798
34.375;85.5;21.521999
35.375;85.5;21.27
36.375;85.5;21.048
37.375;85.5;20.844
38.375;85.5;20.655001
39.375;85.5;20.466
40.375;85.5;20.274
41.375;85.5;20.07
42.375;85.5;19.851
43.375;85.5;19.620001
44.375;85.5;19.379999
45.375;85.5;19.139999
46.375;85.5;18.903
47.375;85.5;18.672001
48.375;85.5;18.452999
49.375;85.5;18.249001
50.375;85.5;18.051001
51.375;85.5;17.865
52.375;85.5;17.681999
53.375;85.5;17.499001
54.375;85.5;17.316
55.375;85.5;17.132999
56.375;85.5;16.944
57.375;85.5;16.752001
58.375;85.5;16.554001
59.375;85.5;16.353001
60.375;85.5;16.152
61.375;85.5;15.954
62.375;85.5;15.762
63.375;85.5;15.585
64.375;85.5;15.429
65.375;85.5;15.3
66.375;85.5;15.195
67.375;85.5;15.111
68.375;85.5;15.045
69.375;85.5;14.985
70.375;85.5;14.922
71.375;85.5;14.844
72.375;85.5;14.745
73.375;85.5;14.619
74.375;85.5;14.475
75.375;85.5;14.313
76.375;85.5;14.151
77.375;85.5;14.001
78.375;85.5;13.866
79.375;85.5;13.758
80.375;85.5;13.674
81.375;85.5;13.605
82.375;85.5;13.536
83.375;85.5;13.461
84.375;85.5;13.365
85.375;85.5;13.239
86.375;85.5;13.089
87.375;85.5;12.924
88.375;85.5;12.756
89.375;85.5;12.609
90.375;85.5;12.495
91.375;85.5;12.429
92.375;85.5;12.417
93.375;85.5;12.447
94.375;85.5;12.507
95.375;85.5;12.576
96.375;85.5;12.624
97.375;85.5;12.63
98.375;85.5;12.582
99.375;85.5;12.471
100.375;85.5;12.303
101.375;85.5;12.09
102.375;85.5;11.853
103.375;85.5;11.616
104.375;85.5;11.4
105.375;85.5;11.217
106.375;85.5;11.073
107.375;85.5;10.965
108.375;85.5;10.878
109.375;85.5;10.797
110.375;85.5;10.704
111.375;85.5;10.587
112.375;85.5;10.434
113.375;85.5;10.245
114.375;85.5;10.035
115.375;85.5;9.816
116.375;85.5;9.609
117.375;85.5;9.435
118.375;85.5;9.309
119.375;85.5;9.243
120.375;85.5;9.228
121.375;85.5;9.249
122.375;85.5;9.285
123.375;85.5;9.306
124.375;85.5;9.282
125.375;85.5;9.189
126.375;85.5;9.015
127.375;85.5;8.763
128.375;85.5;8.454
129.375;85.5;8.118
130.375;85.5;7.806
131.375;85.5;7.56
132.375;85.5;7.425
133.375;85.5;7.434
134.375;85.5;7.593
135.375;85.5;7.893
136.375;85.5;8.301
137.375;85.5;8.766
138.375;85.5;9.222
139.375;85.5;9.606
140.375;85.5;9.861
141.375;85.5;9.954
142.375;85.5;9.864
143.375;85.5;9.603
144.375;85.5;9.207
145.375;85.5;8.724
146.375;85.5;8.211
147.375;85.5;7.731
148.375;85.5;7.323
149.375;85.5;7.02
150.375;85.5;6.828
151.375;85.5;6.738
152.375;85.5;6.717
153.375;85.5;6.735
154.375;85.5;6.75
155.375;85.5;6.732
156.375;85.5;6.663
157.375;85.5;6.54
158.375;85.5;6.375
159.375;85.5;6.195
160.375;85.5;6.03
161.375;85.5;5.91
162.375;85.5;5.865
163.375;85.5;5.904
164.375;85.5;6.033
165.375;85.5;6.237
166.375;85.5;6.495
167.375;85.5;6.783
168.375;85.5;7.062
169.375;85.5;7.314
170.375;85.5;7.518
171.375;85.5;7.665
172.375;85.5;7.761
173.375;85.5;7.812
174.375;85.5;7.836
175.375;85.5;7.854
176.375;85.5;7.884
177.375;85.5;7.938
178.375;85.5;8.022
179.375;85.5;8.136
-179.625;85.5;8.271
-178.625;85.5;8.424
-177.625;85.5;8.577
-176.625;85.5;8.727
-175.625;85.5;8.865
-174.625;85.5;8.988
-173.625;85.5;9.093
-172.625;85.5;9.189
-171.625;85.5;9.276
-170.625;85.5;9.357
-169.625;85.5;9.438
-168.625;85.5;9.519
-167.625;85.5;9.597
-166.625;85.5;9.669
-165.625;85.5;9.738
-164.625;85.5;9.795
-163.625;85.5;9.846
-162.625;85.5;9.891
-161.625;85.5;9.93
-160.625;85.5;9.966
-159.625;85.5;10.005
-158.625;85.5;10.05
-157.625;85.5;10.098
-156.625;85.5;10.152
-155.625;85.5;10.203
-154.625;85.5;10.254
-153.625;85.5;10.293
-152.625;85.5;10.323
-151.625;85.5;10.338
-150.625;85.5;10.341
-149.625;85.5;10.338
-148.625;85.5;10.332
-147.625;85.5;10.335
-146.625;85.5;10.359
-145.625;85.5;10.41
-144.625;85.5;10.494
-143.625;85.5;10.614
-142.625;85.5;10.764
-141.625;85.5;10.944
-140.625;85.5;11.136
-139.625;85.5;11.334
-138.625;85.5;11.526
-137.625;85.5;11.697
-136.625;85.5;11.847
-135.625;85.5;11.97
-134.625;85.5;12.069
-133.625;85.5;12.147
-132.625;85.5;12.21
-131.625;85.5;12.267
-130.625;85.5;12.321
-129.625;85.5;12.375
-128.625;85.5;12.432
-127.625;85.5;12.495
-126.625;85.5;12.561
-125.625;85.5;12.633
-124.625;85.5;12.708
-123.625;85.5;12.795
-122.625;85.5;12.891
-121.625;85.5;12.996
-120.625;85.5;13.113
-119.625;85.5;13.239
-118.625;85.5;13.365
-117.625;85.5;13.488
-116.625;85.5;13.599
-115.625;85.5;13.692
-114.625;85.5;13.764
-113.625;85.5;13.815
-112.625;85.5;13.854
-111.625;85.5;13.884
-110.625;85.5;13.92
-109.625;85.5;13.971
-108.625;85.5;14.043
-107.625;85.5;14.145
-106.625;85.5;14.28
-105.625;85.5;14.445
-104.625;85.5;14.631
-103.625;85.5;14.835
-102.625;85.5;15.048
-101.625;85.5;15.255
-100.625;85.5;15.456
-99.625;85.5;15.642
-98.625;85.5;15.807
-97.625;85.5;15.951
-96.625;85.5;16.070999
-95.625;85.5;16.167
-94.625;85.5;16.239
-93.625;85.5;16.290001
-92.625;85.5;16.323
-91.625;85.5;16.341
-90.625;85.5;16.353001
-89.625;85.5;16.365
-88.625;85.5;16.382999
-87.625;85.5;16.413
-86.625;85.5;16.461
-85.625;85.5;16.533001
-84.625;85.5;16.632
-83.625;85.5;16.754999
-82.625;85.5;16.905001
-81.625;85.5;17.082001
-80.625;85.5;17.289
-79.625;85.5;17.517
-78.625;85.5;17.771999
-77.625;85.5;18.051001
-76.625;85.5;18.348
-75.625;85.5;18.66
-74.625;85.5;18.981001
-73.625;85.5;19.299
-72.625;85.5;19.608
-71.625;85.5;19.896
-70.625;85.5;20.163
-69.625;85.5;20.403
-68.625;85.5;20.622
-67.625;85.5;20.82
-66.625;85.5;21.009001
-65.625;85.5;21.201
-64.625;85.5;21.396
-63.625;85.5;21.606001
-62.625;85.5;21.819
-61.625;85.5;22.025999
-60.625;85.5;22.212
-59.625;85.5;22.356001
-58.625;85.5;22.434
-57.625;85.5;22.431
-56.625;85.5;22.337999
-55.625;85.5;22.158001
-54.625;85.5;21.906
-53.625;85.5;21.606001
-52.625;85.5;21.285
-51.625;85.5;20.979
-50.625;85.5;20.718
-49.625;85.5;20.523001
-48.625;85.5;20.403
-47.625;85.5;20.367001
-46.625;85.5;20.403
-45.625;85.5;20.499001
-44.625;85.5;20.643
-43.625;85.5;20.816999
-42.625;85.5;21.014999
-41.625;85.5;21.228001
-40.625;85.5;21.459
-39.625;85.5;21.705
-38.625;85.5;21.966
-37.625;85.5;22.233
-36.625;85.5;22.497
-35.625;85.5;22.746
-34.625;85.5;22.965
-33.625;85.5;23.139
-32.625;85.5;23.261999
-31.625;85.5;23.327999
-30.625;85.5;23.349001
-29.625;85.5;23.343
-28.625;85.5;23.325001
-27.625;85.5;23.327999
-26.625;85.5;23.367001
-25.625;85.5;23.462999
-24.625;85.5;23.625
-23.625;85.5;23.85
-22.625;85.5;24.122999
-21.625;85.5;24.426001
-20.625;85.5;24.735001
-19.625;85.5;25.02
-18.625;85.5;25.254
-17.625;85.5;25.416
-16.625;85.5;25.497
-15.625;85.5;25.485001
-14.625;85.5;25.386
-13.625;85.5;25.212
-12.625;85.5;24.981001
-11.625;85.5;24.714001
-10.625;85.5;24.438
-9.625;85.5;24.183001
-8.625;85.5;23.969999
-7.625;85.5;23.816999
-6.625;85.5;23.736
-5.625;85.5;23.726999
-4.625;85.5;23.784
-3.625;85.5;23.889
-2.625;85.5;24.024
-1.625;85.5;24.165001
-0.625;85.5;24.291
0.375;84.5;27.069
1.375;84.5;27
2.375;84.5;26.856001
3.375;84.5;26.660999
4.375;84.5;26.433001
5.375;84.5;26.211
6.375;84.5;26.013
7.375;84.5;25.857
8.375;84.5;25.743
9.375;84.5;25.665001
10.375;84.5;25.601999
11.375;84.5;25.545
12.375;84.5;25.473
13.375;84.5;25.386
14.375;84.5;25.281
15.375;84.5;25.160999
16.375;84.5;25.028999
17.375;84.5;24.891001
18.375;84.5;24.740999
19.375;84.5;24.582001
20.375;84.5;24.414
21.375;84.5;24.233999
22.375;84.5;24.048
23.375;84.5;23.858999
24.375;84.5;23.67
25.375;84.5;23.487
26.375;84.5;23.304001
27.375;84.5;23.124001
28.375;84.5;22.934999
29.375;84.5;22.74
30.375;84.5;22.535999
31.375;84.5;22.323
32.375;84.5;22.110001
33.375;84.5;21.9
34.375;84.5;21.693001
35.375;84.5;21.486
36.375;84.5;21.278999
37.375;84.5;21.063
38.375;84.5;20.826
39.375;84.5;20.570999
40.375;84.5;20.292
41.375;84.5;20.000999
42.375;84.5;19.701
43.375;84.5;19.403999
44.375;84.5;19.118999
45.375;84.5;18.846001
46.375;84.5;18.587999
47.375;84.5;18.336
48.375;84.5;18.087
49.375;84.5;17.832001
50.375;84.5;17.570999
51.375;84.5;17.301001
52.375;84.5;17.028
53.375;84.5;16.757999
54.375;84.5;16.493999
55.375;84.5;16.242001
56.375;84.5;16.007999
57.375;84.5;15.789
58.375;84.5;15.582
59.375;84.5;15.381
60.375;84.5;15.177
61.375;84.5;14.967
62.375;84.5;14.751
63.375;84.5;14.526
64.375;84.5;14.298
65.375;84.5;14.07
66.375;84.5;13.845
67.375;84.5;13.629
68.375;84.5;13.422
69.375;84.5;13.221
70.375;84.5;13.026
71.375;84.5;12.834
72.375;84.5;12.639
73.375;84.5;12.441
74.375;84.5;12.24
75.375;84.5;12.033
76.375;84.5;11.823
77.375;84.5;11.613
78.375;84.5;11.409
79.375;84.5;11.217
80.375;84.5;11.043
81.375;84.5;10.896
82.375;84.5;10.773
83.375;84.5;10.677
84.375;84.5;10.605
85.375;84.5;10.551
86.375;84.5;10.512
87.375;84.5;10.482
88.375;84.5;10.458
89.375;84.5;10.44
90.375;84.5;10.425
91.375;84.5;10.41
92.375;84.5;10.389
93.375;84.5;10.35
94.375;84.5;10.293
95.375;84.5;10.212
96.375;84.5;10.11
97.375;84.5;10.005
98.375;84.5;9.915
99.375;84.5;9.855
100.375;84.5;9.84
101.375;84.5;9.87
102.375;84.5;9.936
103.375;84.5;10.011
104.375;84.5;10.065
105.375;84.5;10.077
106.375;84.5;10.035
107.375;84.5;9.945
108.375;84.5;9.834
109.375;84.5;9.738
110.375;84.5;9.693
111.375;84.5;9.72
112.375;84.5;9.819
113.375;84.5;9.96
114.375;84.5;10.092
115.375;84.5;10.158
116.375;84.5;10.104
117.375;84.5;9.903
118.375;84.5;9.558
119.375;84.5;9.105
120.375;84.5;8.607
121.375;84.5;8.133
122.375;84.5;7.746
123.375;84.5;7.485
124.375;84.5;7.362
125.375;84.5;7.353
126.375;84.5;7.407
127.375;84.5;7.464
128.375;84.5;7.467
129.375;84.5;7.377
130.375;84.5;7.182
131.375;84.5;6.9
132.375;84.5;6.576
133.375;84.5;6.27
134.375;84.5;6.048
135.375;84.5;5.97
136.375;84.5;6.066
137.375;84.5;6.336
138.375;84.5;6.747
139.375;84.5;7.239
140.375;84.5;7.737
141.375;84.5;8.166
142.375;84.5;8.463
143.375;84.5;8.595
144.375;84.5;8.568
145.375;84.5;8.409
146.375;84.5;8.166
147.375;84.5;7.893
148.375;84.5;7.638
149.375;84.5;7.422
150.375;84.5;7.251
151.375;84.5;7.11
152.375;84.5;6.966
153.375;84.5;6.798
154.375;84.5;6.594
155.375;84.5;6.351
156.375;84.5;6.09
157.375;84.5;5.835
158.375;84.5;5.613
159.375;84.5;5.445
160.375;84.5;5.343
161.375;84.5;5.304
162.375;84.5;5.319
163.375;84.5;5.373
164.375;84.5;5.448
165.375;84.5;5.532
166.375;84.5;5.619
167.375;84.5;5.7
168.375;84.5;5.775
169.375;84.5;5.841
170.375;84.5;5.895
171.375;84.5;5.94
172.375;84.5;5.976
173.375;84.5;6.012
174.375;84.5;6.051
175.375;84.5;6.105
176.375;84.5;6.177
177.375;84.5;6.273
178.375;84.5;6.39
179.375;84.5;6.522
-179.625;84.5;6.666
-178.625;84.5;6.807
-177.625;84.5;6.948
-176.625;84.5;7.083
-175.625;84.5;7.212
-174.625;84.5;7.341
-173.625;84.5;7.47
-172.625;84.5;7.602
-171.625;84.5;7.728
-170.625;84.5;7.848
-169.625;84.5;7.959
-168.625;84.5;8.058
-167.625;84.5;8.151
-166.625;84.5;8.244
-165.625;84.5;8.34
-164.625;84.5;8.445
-163.625;84.5;8.559
-162.625;84.5;8.673
-161.625;84.5;8.775
-160.625;84.5;8.85
-159.625;84.5;8.883
-158.625;84.5;8.871
-157.625;84.5;8.811
-156.625;84.5;8.715
-155.625;84.5;8.604
-154.625;84.5;8.496
-153.625;84.5;8.415
-152.625;84.5;8.37
-151.625;84.5;8.376
-150.625;84.5;8.43
-149.625;84.5;8.523
-148.625;84.5;8.643
-147.625;84.5;8.772
-146.625;84.5;8.895
-145.625;84.5;9.003
-144.625;84.5;9.081
-143.625;84.5;9.132
-142.625;84.5;9.147
-141.625;84.5;9.132
-140.625;84.5;9.096
-139.625;84.5;9.042
-138.625;84.5;8.985
-137.625;84.5;8.934
-136.625;84.5;8.898
-135.625;84.5;8.886
-134.625;84.5;8.904
-133.625;84.5;8.955
-132.625;84.5;9.039
-131.625;84.5;9.15
-130.625;84.5;9.282
-129.625;84.5;9.426
-128.625;84.5;9.564
-127.625;84.5;9.69
-126.625;84.5;9.789
-125.625;84.5;9.864
-124.625;84.5;9.915
-123.625;84.5;9.954
-122.625;84.5;9.996
-121.625;84.5;10.059
-120.625;84.5;10.158
-119.625;84.5;10.299
-118.625;84.5;10.488
-117.625;84.5;10.713
-116.625;84.5;10.959
-115.625;84.5;11.217
-114.625;84.5;11.472
-113.625;84.5;11.727
-112.625;84.5;11.976
-111.625;84.5;12.231
-110.625;84.5;12.489
-109.625;84.5;12.75
-108.625;84.5;13.005
-107.625;84.5;13.236
-106.625;84.5;13.428
-105.625;84.5;13.563
-104.625;84.5;13.638
-103.625;84.5;13.665
-102.625;84.5;13.656
-101.625;84.5;13.638
-100.625;84.5;13.641
-99.625;84.5;13.686
-98.625;84.5;13.785
-97.625;84.5;13.935
-96.625;84.5;14.127
-95.625;84.5;14.343
-94.625;84.5;14.565
-93.625;84.5;14.775
-92.625;84.5;14.958
-91.625;84.5;15.111
-90.625;84.5;15.228
-89.625;84.5;15.321
-88.625;84.5;15.396
-87.625;84.5;15.465
-86.625;84.5;15.546
-85.625;84.5;15.654
-84.625;84.5;15.801
-83.625;84.5;15.996
-82.625;84.5;16.245001
-81.625;84.5;16.545
-80.625;84.5;16.881001
-79.625;84.5;17.235001
-78.625;84.5;17.589001
-77.625;84.5;17.916
-76.625;84.5;18.204
-75.625;84.5;18.444
-74.625;84.5;18.636
-73.625;84.5;18.798
-72.625;84.5;18.941999
-71.625;84.5;19.089001
-70.625;84.5;19.257
-69.625;84.5;19.452
-68.625;84.5;19.677
-67.625;84.5;19.923
-66.625;84.5;20.172001
-65.625;84.5;20.412001
-64.625;84.5;20.631001
-63.625;84.5;20.834999
-62.625;84.5;21.033001
-61.625;84.5;21.237
-60.625;84.5;21.465
-59.625;84.5;21.723
-58.625;84.5;22.014
-57.625;84.5;22.316999
-56.625;84.5;22.614
-55.625;84.5;22.878
-54.625;84.5;23.094
-53.625;84.5;23.256001
-52.625;84.5;23.375999
-51.625;84.5;23.475
-50.625;84.5;23.58
-49.625;84.5;23.705999
-48.625;84.5;23.862
-47.625;84.5;24.035999
-46.625;84.5;24.212999
-45.625;84.5;24.365999
-44.625;84.5;24.476999
-43.625;84.5;24.540001
-42.625;84.5;24.57
-41.625;84.5;24.594
-40.625;84.5;24.645
-39.625;84.5;24.756001
-38.625;84.5;24.941999
-37.625;84.5;25.194
-36.625;84.5;25.5
-35.625;84.5;25.818001
-34.625;84.5;26.112
-33.625;84.5;26.355
-32.625;84.5;26.532
-31.625;84.5;26.649
-30.625;84.5;26.726999
-29.625;84.5;26.796
-28.625;84.5;26.877001
-27.625;84.5;26.990999
-26.625;84.5;27.138
-25.625;84.5;27.299999
-24.625;84.5;27.459
-23.625;84.5;27.576
-22.625;84.5;27.624001
-21.625;84.5;27.594
-20.625;84.5;27.474001
-19.625;84.5;27.285
-18.625;84.5;27.054001
-17.625;84.5;26.808001
-16.625;84.5;26.586
-15.625;84.5;26.412001
-14.625;84.5;26.298
-13.625;84.5;26.247
-12.625;84.5;26.247
-11.625;84.5;26.280001
-10.625;84.5;26.327999
-9.625;84.5;26.372999
-8.625;84.5;26.409
-7.625;84.5;26.445
-6.625;84.5;26.487
-5.625;84.5;26.549999
-4.625;84.5;26.639999
-3.625;84.5;26.754
-2.625;84.5;26.877001
-1.625;84.5;26.990999
-0.625;84.5;27.059999
0.375;83.5;28.086
1.375;83.5;28.062
2.375;83.5;28.023001
3.375;83.5;27.936001
4.375;83.5;27.789
5.375;83.5;27.579
6.375;83.5;27.336
7.375;83.5;27.087
8.375;83.5;26.865
9.375;83.5;26.694
10.375;83.5;26.573999
11.375;83.5;26.496
12.375;83.5;26.438999
13.375;83.5;26.379
14.375;83.5;26.289
15.375;83.5;26.16
16.375;83.5;25.989
17.375;83.5;25.788
18.375;83.5;25.569
19.375;83.5;25.35
20.375;83.5;25.136999
21.375;83.5;24.941999
22.375;83.5;24.759001
23.375;83.5;24.576
24.375;83.5;24.384001
25.375;83.5;24.162001
26.375;83.5;23.900999
27.375;83.5;23.589001
28.375;83.5;23.238001
29.375;83.5;22.865999
30.375;83.5;22.497
31.375;83.5;22.158001
32.375;83.5;21.870001
33.375;83.5;21.629999
34.375;83.5;21.414
35.375;83.5;21.191999
36.375;83.5;20.927999
37.375;83.5;20.607
38.375;83.5;20.235001
39.375;83.5;19.836
40.375;83.5;19.448999
41.375;83.5;19.098
42.375;83.5;18.785999
43.375;83.5;18.495001
44.375;83.5;18.195
45.375;83.5;17.85
46.375;83.5;17.451
47.375;83.5;17.013
48.375;83.5;16.577999
49.375;83.5;16.194
